post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
153677961330272_1482283695136352	"University of Twente updated their cover photo."	2017-03-19T08:19:34+0000	1288696081161782_1289128287785228	"Manon Moll Maranda Haenen Eva Koot wij😏😂"	2016-10-03T17:36:01+0000	1		
153677961330272_1482283695136352	"University of Twente updated their cover photo."	2017-03-19T08:19:34+0000	1288696081161782_1289119727786084	"UT, my home"	2016-10-03T17:21:17+0000	0		
153677961330272_1480171622014226	"Bachelor Open Day. Welcome everybody!"	2017-03-17T08:50:32+0000	1480171622014226_1480202048677850	"Dank voor je feedback, goed om te weten! Dit was de simpele versie met de telefoon, volgende keer gaan we het anders proberen!"	2017-03-17T09:30:26+0000	2		
153677961330272_1480171622014226	"Bachelor Open Day. Welcome everybody!"	2017-03-17T08:50:32+0000	1480171622014226_120332000063644206	#geluidkanvastbeter	2017-03-17T09:09:54+0000	1		
153677961330272_1480171622014226	"Bachelor Open Day. Welcome everybody!"	2017-03-17T08:50:32+0000	1480171622014226_1480297042001684	"Wish you great success my almamater"	2017-03-17T11:40:07+0000	0		
153677961330272_1479265572104831	"Opening Master Open Day 2017"	2017-03-16T12:12:48+0000	1479265572104831_1479270395437682	"Almamaterku utk PhD-ku"	2017-03-16T12:19:25+0000	0		
153677961330272_1479265572104831	"Opening Master Open Day 2017"	2017-03-16T12:12:48+0000	1479265572104831_1479267768771278	Almamaterku	2017-03-16T12:15:22+0000	0		
153677961330272_1478484575516264	"The Tanzanian Dutch Energy Capacity Building (TDECB) project offers a solution for the Tanzanian shortage of well-educated people in the energy sector. The University of Twente works together with Hanze University of Applied Sciences Groningen  Delft University of Technology and Utrecht University to support three Tanzanian institutes of higher education with knowledge development in education."	2017-03-15T17:22:34+0000	1478484575516264_1489849461046442	"Very happy to see the university support my mother land in energy development technically"	2017-03-25T22:12:57+0000	0		
153677961330272_1478484575516264	"The Tanzanian Dutch Energy Capacity Building (TDECB) project offers a solution for the Tanzanian shortage of well-educated people in the energy sector. The University of Twente works together with Hanze University of Applied Sciences Groningen  Delft University of Technology and Utrecht University to support three Tanzanian institutes of higher education with knowledge development in education."	2017-03-15T17:22:34+0000	1478484575516264_1478643898833665	"What can I do to join University of TWENT"	2017-03-15T20:04:48+0000	0		
153677961330272_1478329082198480	"Yesterday Rector Magnificus Thom Palstra got together with ERC laureates from the UT to discuss support structures to individual grants  ERC in particular."	2017-03-15T15:01:37+0000	1478329082198480_1478407728857282	"I can see you Alvaro!"	2017-03-15T15:46:53+0000	1		
153677961330272_1477136598984395	"Daniëlle van Middendorp  Daniël van den Heuvel en Vincent de Heus received a scholarship from the Topsector Water. This scholarship is awarded to promising students who have opted for a water programme.  The article below is in Dutch."	2017-03-15T13:00:04+0000	1477136598984395_1478604302170958	"Wouter Kampman Thijs Schuiling"	2017-03-15T19:33:07+0000	0		
153677961330272_1477240545640667	"University of Twente Entrepreneurial Challenge  Accelerate your own idea with colleague creators  training and business partners in the University of Twente Entrepreneurial Challenge. For the first time  you can participate to advance your innovative idea  prototype  business plan  or research project with the aid of the Challenge-affiliated network. Next to pitch-experience  training and workshop-days and lots of network possibilities you can count on lots of fun and inspiration.  Do you have a great idea or are you ready to launch a spin-off or a start-up? Looking to get noticed for a work placement/internship  final project placement or for a job? Check out the website (www.utchallenge.nl) or Facebookpage (UT Challenge) and register today!"	2017-03-14T11:30:57+0000	1477240545640667_1477337395630982	"<--- hier klicken ---> facebook/robert.k ratz.14"	2017-03-14T13:09:09+0000	0		
153677961330272_1476258052405583	"After the Jamie Hyneman College Tour on Friday and Saturday  the lucky few could actually meet Jamie and get a picture with him during a Meet & Greet. Here are the results! :)"	2017-03-13T11:38:41+0000	1476258035738918_1477181372313251	"Karsten waar was jij"	2017-03-14T09:57:58+0000	1		
153677961330272_1475067125858009	"Heb jij 25 mei al gereserveerd voor GREEN VIBRATION FESTIVAL? De eerste line-up announcement is geplaatst - zie bericht hieronder. Volg hun facebookpagina om op de hoogte te blijven."	2017-03-12T09:42:11+0000	1475067125858009_1475090142522374	"Cordy van Werven Steven Wolff Wietse van der Leest Wouter Rietveld & Joost"	2017-03-12T10:16:28+0000	1		
153677961330272_1474138475950874	"During the second day of his visit to our campus  UT honorary doctor and former MythBuster Jamie Hyneman gave a ‘College Tour’ lecture for his fans. He obviously enjoyed the visit to the DesignLab UTwente afterwards  getting in touch with a lot of young and creative minds."	2017-03-11T15:07:53+0000	1474138475950874_1474155182615870	"Harm, Silke, Bram"	2017-03-11T15:27:00+0000	0		
153677961330272_1474005249297530	"Heb je een vraag? Stel m aan de studenten van ons study information centre (English below)  Ben jij op zoek naar een leuke opleiding? Of heb je misschien een vraag over hoe je je aan kunt melden? Of wil je een meeloopdag aanvragen? Maar kun je de antwoorden op deze vragen niet op onze website vinden? Mail of bel dan naar de studenten van het study information centre. Zij helpen je graag!  Mail naar: study@utwente.nl Bellen naar: 053 489 5489 Openingstijden: 9.00 - 17.00 uur (ma-vrij)  ------------  Do you need more on information on studying at our university? Get in touch with the students at our Study Information Centre.  Have you got questions about certain educational programmes? Do you need help registering? Or maybe  you would like to experience what it s like to be an UT student through our  Student for a day  initiative?   If you cannot find the right answers on our website  contact our students at the Student Information Centre. They are more than happy to help you.  Send an email to study@utwente.nl or contact the centre by phone (+31 53 489 54 89) during business hours (Monday to Friday from 9 am till 5 pm)."	2017-03-11T12:30:03+0000	1474005249297530_1474536112577777	"The English  version is not that good!. .."	2017-03-11T22:40:22+0000	1		
153677961330272_1473894815975240	"We re off! Follow the Jamie Hyneman College Tour live: http://www.ustream.tv/channel/universityoftwente"	2017-03-11T10:02:19+0000	1473894815975240_1474163052615083	"Missed the livestream? Review the recording here: http://www.ustream.tv/recorded/100878417"	2017-03-11T15:36:37+0000	0	video_share_highlighted	http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.ustream.tv%2Frecorded%2F100878417&h=AT1r-Dx2Brvx7QzqtFp_Fe63aJANU4aTj93bBFKdxG6OoZJXXdS_Jdxze4vVDQXnbTApn0xOcmKnKlGLHue-_ENl7woFdh1_JylqrYY3M6sNrdrmQFhg7nFL6cqRt9p-&s=1
153677961330272_1472114299486625	"500th graduate for Industrial Design Engineering (IDE)  The bachelor Industrial Design (Dutch BSc Industrieel Ontwerpen) started as an experiment in 2001. The students were admitted within Mechanical Engineering. In September 2002 it got the status of an official bachelor. In this year they started with 35 students and the next year this increased to 80. In 2016 Industrial Design became a English taught bachelor.  The master Industrial Design Engineering started in 2004. However  the first graduate - Vincent Steenbrink - strated his MSc already in 2003 and graduated on 27 May 2005. After 12 years - the 500th student of Industrial Design Engineering graduated. Luuk van Ewijk received his diploma yesterday on 9 March 2017.   Congratulations to Luuk with his MSc IDE diploma and Industrial Design Engineering with their 500th graduate! #proud  Would you like to learn more about the Master Industrial Design Engineering? Visit the website: www.utwente.nl/go/ide"	2017-03-10T08:45:49+0000	1472114299486625_1472376649460390	Esmee	2017-03-10T12:35:05+0000	1		
153677961330272_1472114299486625	"500th graduate for Industrial Design Engineering (IDE)  The bachelor Industrial Design (Dutch BSc Industrieel Ontwerpen) started as an experiment in 2001. The students were admitted within Mechanical Engineering. In September 2002 it got the status of an official bachelor. In this year they started with 35 students and the next year this increased to 80. In 2016 Industrial Design became a English taught bachelor.  The master Industrial Design Engineering started in 2004. However  the first graduate - Vincent Steenbrink - strated his MSc already in 2003 and graduated on 27 May 2005. After 12 years - the 500th student of Industrial Design Engineering graduated. Luuk van Ewijk received his diploma yesterday on 9 March 2017.   Congratulations to Luuk with his MSc IDE diploma and Industrial Design Engineering with their 500th graduate! #proud  Would you like to learn more about the Master Industrial Design Engineering? Visit the website: www.utwente.nl/go/ide"	2017-03-10T08:45:49+0000	1472114299486625_1472344522796936	"Ide 😂"	2017-03-10T11:53:00+0000	1		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1478156158882439	"Laura van der Feingold"	2017-03-15T10:27:39+0000	0		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1475541182477270	"Ella Boekhoorn"	2017-03-12T19:23:58+0000	0		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1475152352516153	"Floor Verhoeven"	2017-03-12T11:44:21+0000	0		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1475047802526608	"Sil van Benthem Tim Siemerink"	2017-03-12T09:08:27+0000	1		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1473767642654624	"Bram. want ja, Delft is kut😉"	2017-03-11T07:51:03+0000	1		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1471363149561740	"Saskia Marita"	2017-03-09T23:56:58+0000	1		
153677961330272_1469510223080366	"Volgende week is het al zover  de  #OpenDagen voor zowel bachelor- als masterstudiezoekers! Wil je oriënteren  je verdiepen in een opleiding of ben je gewoon nieuwsgierig naar de campus? Het programma barst van de mogelijkheden. Meld je nu aan op www.utwente.nl/go/fb/open-dagen.  Eerst even het programma checken? Op www.utwente.nl/go/fb/bachelor en www.utwente.nl/go/fb/master vind je alle informatie."	2017-03-09T08:30:00+0000	1469510223080366_1473905352640853	"Seija Van Lochem"	2017-03-11T10:18:58+0000	0		
153677961330272_1467835419914513	"Meet our new colleagues  who have all started their new job in the last few months. We wish them all the best for their career at the University of Twente!"	2017-03-07T15:25:29+0000	1467835419914513_1468017886562933	"For more photos of the introduction meeting go to: https://www.utwente.nl/hr1/recruitment_internationalisering/introductie/introductionmeeting-7-march/#"	2017-03-07T18:38:56+0000	2		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1465267600171295	"Debbie van den Barselaar Leo Ritmeester Leuk als besparingstip: controleer of je meter wel goed werkt ;)"	2017-03-05T16:56:38+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463410927023629	"Ook de ""domme"" meters wijken af, Maximaal 8% in het voordeel van uw energieleverancier."	2017-03-04T02:02:36+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463274663703922	"Lees ik nou goed dat er hier sprake is van 40 lampen achter een dimmer? Dan krijg je inderdaad rare effecten op je stroomnet."	2017-03-03T23:34:53+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463162063715182	"Jan-Willem Bullée, zie je wel, kwam dat ook uit jou/onze test eigenlijk? We hadden dat toen al wel redelijk ingeschat dat dit er in zat.... (sorry for taggen maar dit is te toepasselijk) edit: aha blijkbaar vooral door de smart erratic energy saving patterns tov verwachte en geikte `ritmische' wave patronen, daar ga je dan met je slimme A++ apparatuur ;)"	2017-03-03T21:43:25+0000	1		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463837636980958	"Emiel Zijlma, zie jij daar rechts ook wat ik zie..."	2017-03-04T11:27:03+0000	1		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1469226389775416	"interessant Coen"	2017-03-08T14:48:41+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463160603715328	"Mark Mevius"	2017-03-03T21:41:05+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1468851276479594	http://www.rtlnieuws.nl/geld-en-werk/met-deze-slimme-meters-betaal-je-mogelijk-te-veel-voor-je-elektriciteit	2017-03-08T09:04:44+0000	0	share	http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.rtlnieuws.nl%2Fgeld-en-werk%2Fmet-deze-slimme-meters-betaal-je-mogelijk-te-veel-voor-je-elektriciteit&h=AT2IwJI6zWC8_P9_JU_OS2c_QPJKU9pbgA7EpNzkNy0ufC9B_31fz2MuZfTl0hpnigvC1Yc3jq-D3zZJIowvAKM7VSK_fiYJJGfnJAuxFUMeQ8F54cZf1eHcaoH_NGxf&s=1
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463656260332429	"Gerben Heslinga"	2017-03-04T07:37:16+0000	1		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463107520387303	"laat  die meter van ons ook maar mooi zitten"	2017-03-03T20:37:59+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1468580043173384	"Ik zou graag willen weten welke merk en types getest zijn"	2017-03-08T04:48:24+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1465941333437255	"Door de markt wordt de consument aangemoedigd energie zuinige apparaten te kopen, alleen kan de meter de pulsvormige belasting niet correct registreren. #gonewrong"	2017-03-06T07:12:44+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463137287050993	"Bij mij komt die ""slimme"" meter er dus écht niet in. Zeker niet, nadat ik voor een energie bedrijf gewerkt heb..."	2017-03-03T21:13:41+0000	2		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463033293728059	"Dat zou een verklaring kunnen zijn Saskia Doornbos Klijnsma"	2017-03-03T19:38:16+0000	0		
